index,text,label,agreement,num_votes
train_09_A_94,( LEADS WITH MINOR EDITS ; CORRECTS NUMBER OF ARRESTED AND COURT APPEARANCES IN LAST PAR ) Residents of the Tshing settlement near Ventersdorp chanted songs and refused to listen to the mayor 's address during a meeting on Monday to discuss their grievances .,1,0.666666667,3
train_09_A_95,"Residents chanted songs drowning out the mayor , who had to be removed from the stadium under police escort .",0,1,2
train_09_A_96,"The residents then spilled into the streets and continued to chant songs while dispersing in groups , said Metsi .",0,1,2
train_09_A_97,Earlier on Monday angry residents barricaded streets with burning tyres and set fire to the councillor 's house in protest over poor service delivery .,1,1,2
train_09_A_98,A local business was also set alight but police again managed to extinguish the fire before it did serious damage .,0,0.666666667,3
train_09_A_99,Police arrested two women for allegedly looting the business that was set alight .,1,0.666666667,3
train_09_A_100,Another person was arrested for setting fire to the councillor 's house .,1,0.666666667,3
train_09_A_101,"KRISHNAGIRI : Awareness rally taken out March 18 , 2015 00:00 IST Stress on water harvesting , conservation and sanitation Drinking water security , conservation of potable water resources and water harvesting were the themes to ponder upon on the occasion of the National Rural Drinking Water and Sanitation Awareness Week , being observed under the aegis of the Tamil Nadu Water Supply and Drainage Board here .",0,1,3
train_09_A_102,"To mark the awareness week that commenced on March 16 , Collector T.P. Rajesh flagged off a rally here on Tuesday .",1,0.666666667,3
train_09_A_103,"Slogans Students and members of self-help groups , who participated in the rally , carried placards with slogans highlighting drinking water and associated sanitation , water conservation through judicious use , water harvesting and prevention of wastage from pipelines and taps , consumption of clean drinking water , personal hygiene and hand-wash , toilets in each home , and ‘ no ’ to open defecation .",0,1,2
train_09_A_104,Over 250 people participated in the rally in support of the campaign .,0,0.666666667,3
train_09_A_105,The poor people from Bihar and Uttar Pradesh who migrate to Mumbai have been the targets of violent attacks by MNS cadre .,0,0.666666667,3
train_09_A_106,"For instance , a few years ago , MNS workers disrupted a railway recruitment examination because some candidates were non-Marathis .",1,0.666666667,3
train_09_A_107,This outrageous and provocative statement comes in the wake of violence that erupted during a rally by Muslims in Mumbai ’ s Azad Maidan .,0,1,3
train_09_A_108,Some rioters vandalised the Amar Jawan Memorial .,0,1,3
train_09_A_109,The Maharashtra police apparently did not follow some administrative procedures such as informing the Bihar government when its team went to Bihar to arrest one of the persons accused of vandalising the memorial .,1,0.666666667,3
train_09_A_110,"Striking workers will not return to work unless health workers who were fired for taking part in salary protest actions are reinstated , the National Education , Health and Allied Workers Union ( Nehawu ) said in Bloemfontein on Wednesday .",1,0.666666667,3
train_09_A_111,Makwaiba was addressing thousands of striking public sector workers who had marched on the Free State 's main government building in Bloemfontein 's St Andrew 's Street .,0,1,3
train_09_A_112,"The march , which began with only a few hundred people at around 10am in Phahameng , had attracted more than 5,000 once it had reached the city centre at lunch time .",0,0.666666667,3
train_09_A_113,`` We are on strike .,0,1,3
train_09_A_114,"We need to make sure , we must make sure we push , we push and we push until the state listens to us , '' Makwaiba told a cheering crowd .",0,0.666666667,3
train_09_A_115,Makwaiba also criticised the Freedom Front leader Pieter Mulder for comments that the strike was linked to the succession race in the African National Congress .,1,0.666666667,3
train_09_A_116,"Marchers handed a memorandum to safety and security MEC Playfair Morule , and finance MEC Tate Makgoe .",0,1,3
train_09_A_117,Makwaiba criticised Free State premier Beatrice Marshoff for not being there to receive the memorandum herself .,1,1,3
train_09_A_118,Police justify action against students 16th December 2009 03:25 AM HYDERABAD : Police justified their action against students participating in the agitation programmes at Sri Krishnadevaraya University in Anantapur today even as various political parties and organisations launched protests against the unfortunate incident .,0,1,3
train_09_A_119,"Speaking to reporters here today , Inspector General of Police and the State Police official spokesperson AR Anuradha said that the police showed utmost restraint despite the provocation of anti-social elements involved in the incident .",0,1,3
train_09_A_120,"Some anti-social elements which were already in the area took advantage of the incident to pelt stones at the police , ’ ’ Anuradha said .",0,1,3
train_09_A_121,She claimed that the police showed maximum restraint but lost temper when some of their colleagues got hurt during the stone-pelting and rataliated .,1,0.666666667,3
train_09_A_122,"We need to honour the Class of '76 through our actions , not our words , says Maimane Jabulile S. Ngwenya JOHANNESBURG , June 16 ( ANA ) - Democratic Alliance leader Mmusi Maimane said action , not words would honour those who participated in the historic 1976 Soweto Uprising .",0,1,3
train_09_A_123,"Maimane said the actions of the over 20,000 students who protested against the injustice of the education system and Afrikaans being imposed as the language of instruction on June 16 , 1976 `` changed the course of our history '' .",1,0.666666667,3
train_09_A_124,"He said as the country stood together in remembrance of the 1976 Soweto Uprising , 22 years into democracy , it was important to remember what they were standing against .",0,1,3
train_09_A_125,`` Fixing education and creating opportunities for the youth of today is the best way to pay tribute to the legacy of the students who lost their lives in the Soweto uprising . '',0,1,3
train_09_A_126,"SP shunted out , Udaipur cops skip meals at mess JAIPUR , AUGUST 5 Policemen in Udaipur have been up in arms since Tuesday .",0,1,3
train_09_A_127,"They have been reportedly skipping meals at the police mess to protest the transfer of Superintendent of Police R.P. Meharda from Udaipur , for his alleged role in clashes between Muslims and tribals in Sarada township .",1,0.666666667,3
train_09_A_128,"The boycott of meals is to protest the political implications that we didnt do our jobs ,   one of the agitating officers said .",1,0.666666667,3
train_09_A_129,"On July 28 , an argument between two shopkeepers had led to a communal flare-up .",1,1,3
train_09_A_130,"As the Muslims and tribals clashed , eight people were injured in police firing .",1,0.666666667,3
train_09_A_131,It was only after Katarias weekend visit to his constituency that the tribals gave up their nightlong vigil on the hilltops and shopkeepers agreed to open the market .,1,0.666666667,3
train_09_A_132,Half of them have not dined in their mess today .,0,1,3
train_09_A_133,"Salwa Judum founder escapes attack 09th November 2012 09:33 AM Former MP and founder of Salwa Judum in Chhattisgarh , Mahendra Karma , had a narrow escape on Thursday when Naxals blew up his bullet-proof vehicle after triggering a landmine blast at Bhogam , about 20 kms from Dantewada district headquarters .",1,0.666666667,3
train_09_A_134,"Chhattisgarh Chief Minister Raman Singh strongly condemned the attack , describing it as most unfortunate and cowardly act of Maoists .",0,1,3
train_09_A_135,Ultras had accurate intelligence input regarding his SUV and IED was triggered targeting his vehicle only .,0,1,3
train_09_A_136,"After the blast , Maoists opened indiscriminate firing .",0,0.666666667,3
train_09_A_137,"In 2005 , approximately 200 armed naxals killed Suku Karma , brother of Mahendra , in Dantewada .",0,1,3
train_09_A_138,"In another attack in 2009 , ultra ’ s quick action group killed Cahnnu Karma , his close relative .",0,1,3
train_09_A_139,"Sopore gunfight ends , no trace of guerrilla 31st January 2010 02:05 PM SRINAGAR : A fierce overnight gun battle between a top militant hiding in a house and security forces in the north Kashmir town of Sopore ended Sunday morning with reports that the guerrilla might have escaped .",0,1,3
train_09_A_140,""" When the security forces surrounded the house , they came under heavy gunfire from inside .",0,0.666666667,3
train_09_A_141,""" The gun fire was returned and a firefight ensued , "" the officer said .",0,0.666666667,3
train_09_A_142,A house was destroyed in the gun battle and security forces are removing the debris .,0,0.666666667,3
train_09_A_143,"Two die in land invasion scuffles in Rus-ter-vaal , south of Joburg ANA Reporter JOHANNESBURG , 10 April ( ANA ) - Emfuleni Local Municipality in Gauteng has said that it regrets the loss of life following incidents of violence in Rus-ter-vaal earlier on Wednesday morning in which two people died in alleged clashes between security agency the Red Ants and land invaders in the area .",1,1,3
train_09_A_144,People invaded the land in Rus-ter-vaal in the previous weeks and the Emfuleni Municipality had obtained a court order to evict them .,1,0.666666667,3
