corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_03_245,2994,0,cnc_train_03_245_2994_0,It also found that the police failed to authorise a suitably qualified and experienced member to represent them at consultations or negotiations during the protest .,[],0
cnc,train_03_246,2552,0,cnc_train_03_246_2552_0,"`` If a suitably qualified person had been chosen , such a person would have foreseen that the demonstration would degenerate into violence and prepared for that eventuality , '' said SAHRC said .","[""`` <SIG0>If</SIG0> <ARG0>a suitably qualified person had been chosen</ARG0> , <ARG1>such a person would have foreseen that the demonstration would degenerate into violence and prepared for that eventuality</ARG1> , '' said SAHRC said ."", ""`` If a suitably qualified person had been chosen , such a person would have foreseen that <ARG0>the demonstration</ARG0> <SIG0>would degenerate</SIG0> into <ARG1>violence</ARG1> and prepared for that eventuality , '' said SAHRC said ."", ""`` If a suitably qualified person had been chosen , <ARG0>such a person would have foreseen that the demonstration would degenerate into violence</ARG0> and <ARG1>prepared for that eventuality</ARG1> , '' said SAHRC said .""]",3
cnc,train_03_247,1372,0,cnc_train_03_247_1372_0,"The issue was raised by Dalit activist Thol Thirumavalavan , the Lok Sabha MP who heads the Viduthalai Chiruthaigal Katchi of Tamil Nadu , where protests were staged over the row .",[],0
cnc,train_03_248,1736,0,cnc_train_03_248_1736_0,"Delhi BJP Protests Against Power Tariff Hike 01st February 2014 02:07 PM Criticising the Delhi government for its failure to check power tariff hike , the Bharatiya Janata Party ( BJP ) Saturday protested against the hike in the national capital .","['Delhi BJP Protests Against Power Tariff Hike 01st February 2014 02:07 PM <ARG1>Criticising the Delhi government</ARG1> <SIG0>for</SIG0> <ARG0>its failure to check power tariff hike</ARG0> , the Bharatiya Janata Party ( BJP ) Saturday protested against the hike in the national capital .', 'Delhi BJP Protests Against Power Tariff Hike 01st February 2014 02:07 PM Criticising the Delhi government for its failure to check power tariff hike , <ARG1>the Bharatiya Janata Party ( BJP ) Saturday protested</ARG1> <ARG0>against the hike in the national capital</ARG0> .']",2
cnc,train_03_249,2770,0,cnc_train_03_249_2770_0,"Staging a protest at Bhajanpura , BJP Delhi unit chief Vijay Goel said Chief Minister Arvind Kejriwal has failed to check power tariff hikes .",[],0
cnc,train_03_25,465,0,cnc_train_03_25_465_0,( Photo : PTI ) JAMMU : The battle raging between militants and security forces in the mountainous forested area of Poonch district in Jammu and Kashmir continued for the seventh day Wednesday and army officials said the intruders had tried to breach the security cordon laid around the area overnight .,[],0
cnc,train_03_250,3020,0,cnc_train_03_250_3020_0,"As the information was spread in the area , the public started gathering in front of the check-post demanding the arrest of the policeman .","['<SIG0>As</SIG0> <ARG0>the information was spread in the area</ARG0> , <ARG1>the public started gathering in front of the check-post</ARG1> demanding the arrest of the policeman .', 'As the information was spread in the area , <ARG1>the public started gathering in front of the check-post</ARG1> <ARG0><SIG0>demanding</SIG0> the arrest of the policeman</ARG0> .']",2
cnc,train_03_251,1546,0,cnc_train_03_251_1546_0,"Referring to the Muzaffarnagar riots , he said the Akhilesh Yadav-led SP Government in the state had provided unprecedented relief measures to the riot victims , while the victims of the communal carnage in the other states had been left to fend for themselves .",[],0
cnc,train_03_252,2091,0,cnc_train_03_252_2091_0,"As for the SP Government ’ s failure to prevent the flare-up , Mulayam conceded that the preventive measures could have defused the situation .",[],0
cnc,train_03_253,367,0,cnc_train_03_253_367_0,"However , he pointed out that the orgy of violence had been brought under control within 48 hours .",[],0
cnc,train_03_254,349,0,cnc_train_03_254_349_0,"Moreover , he said the Akhilesh Government ought to be complimented for ensuring that the state had not witnessed anymore incidents of communal violence since the Muzaffarnagar carnage .",[],0
cnc,train_03_255,1180,0,cnc_train_03_255_1180_0,"- Indian Express Debamitra Majumder , Rajeev Kumar , Rajeev Kumar , Debamitra Majumder : New delhi , Fri Apr 16 2010 , 02:02 hrs Raising slogans like "" Panchayato me lar kar pahunche hain , Sansad me bhi lar ke pahuchenge "" ( we fought to reach the panchayats , we will fight to reach the Parliament ) , Muslim women from different parts of the country assembled at Jantar Mantar on Thursday , demanding the passage of Women 's Reservation Bill in the Lok Sabha in the current session of the Parliament .","['- Indian Express Debamitra Majumder , Rajeev Kumar , Rajeev Kumar , Debamitra Majumder : New delhi , Fri Apr 16 2010 , 02:02 hrs Raising slogans like "" Panchayato me lar kar pahunche hain , Sansad me bhi lar ke pahuchenge "" ( we fought to reach the panchayats , we will fight to reach the Parliament ) , <ARG1>Muslim women from different parts of the country assembled at Jantar Mantar on Thursday</ARG1> , <ARG0><SIG0>demanding</SIG0> the passage of Women \'s Reservation Bill in the Lok Sabha in the current session of the Parliament</ARG0> .']",1
cnc,train_03_255,1601,0,cnc_train_03_255_1601_0,"Muslim women sit on dharna , demand passage of Womens Reservation Bill","['<ARG1>Muslim women sit on dharna</ARG1> , <ARG0><SIG0>demand</SIG0> passage of Women\x92s Reservation Bill</ARG0>']",1
cnc,train_03_256,111,0,cnc_train_03_256_111_0,The dharna was organised by several Muslim women 's organisations at the behest of AIDWA and Bhartiya Muslim Mahila Andolan ( BMMA ) .,[],0
cnc,train_03_257,379,0,cnc_train_03_257_379_0,"like Delhi , Agra , Bijnor , Kanpur and Bhopal attended it .",[],0
cnc,train_03_258,2535,0,cnc_train_03_258_2535_0,There was also largescale displacement in Kandhamal district during and after the 2008 riots following the killing of Swami Lakshmanananda Saraswati .,['<ARG1>There was also largescale displacement in Kandhamal district during and after the 2008 riots</ARG1> <SIG0>following</SIG0> <ARG0>the killing of Swami Lakshmanananda Saraswati</ARG0> .'],1
cnc,train_03_259,472,0,cnc_train_03_259_472_0,"On Tuesday , National People 's Congress Chairman Zhang Dejiang said the central government firmly supported Leung and his government , the first such remark since this year 's July 1 rally .",[],0
cnc,train_03_26,172,0,cnc_train_03_26_172_0,"Firing during Tuesday night and Wednesday morning indicated that the "" terrorists are still present inside "" , Brigadier General Staff ( BGS ) of 16 corps Brig Gurdeep Singh told reporters at a press conference near Pati Tar area where the operation is still on .",[],0
cnc,train_03_260,902,0,cnc_train_03_260_902_0,"The IEC in the Eastern Cape has overcome road blocks , intimidation and missing ballot papers for its 4165 voting stations to be running smoothly , it said on Wednesday .","['<ARG1>The IEC in the Eastern Cape has overcome road blocks , intimidation and missing ballot papers</ARG1> <SIG0>for</SIG0> <ARG0>its 4165 voting stations to be running smoothly</ARG0> , it said on Wednesday .']",1
cnc,train_03_261,66,0,cnc_train_03_261_66_0,"`` The SA Police Service had to clear the barricaded roads and had to force open the voting stations where the locks were changed by the communities in Bamboo Spruit , Jozana 's Nek , and Mngcunubeni in Sterkspruit , '' Mraji said in a statement .",[],0
cnc,train_03_262,3066,0,cnc_train_03_262_3066_0,"Voters were intimidated at the Kiba voting station , and there were protests in Engcobo , which police dispersed .",[],0
cnc,train_03_263,1905,0,cnc_train_03_263_1905_0,"Agitation to be intensified 02nd April 2011 12:35 AM ALUVA : The ongoing agitation against the closure of study centres in the name of reformist leaders in Sree Sankaracharya Sanskrit University in Kalady will be intensified , said the office-bearers of the Confederation of Sanathana Dharma Suhruth Vedi here on Friday .",[],0
cnc,train_03_264,760,0,cnc_train_03_264_760_0,About 28 organisations under the banner of Confederation of Sanathana Dharma Suhruth Vedi launched agitations about 20 months ago demanding that the study centres be opened .,['<ARG1>About 28 organisations under the banner of Confederation of Sanathana Dharma Suhruth Vedi launched agitations about 20 months ago</ARG1> <ARG0><SIG0>demanding</SIG0> that the study centres be opened</ARG0> .'],1
cnc,train_03_265,1971,0,cnc_train_03_265_1971_0,"The Suhruth Vedi activists were on a war path demonstrating various forms of peaceful agitations in Kalady , Angamaly , Thiruvananthapuram , etc. However , the agitation will be intensified by forming action committees in Aluva , Perumbavoor , Chalakudy , Manjapra , Thuravoor and Malayattoor , said SNDP Aluva Union Secretary K N Divakaran .",[],0
cnc,train_03_266,1293,0,cnc_train_03_266_1293_0,"The TAC and a group of Khayelitsha residents , some of them HIV-positive , are seeking the reinstatement of the workers fired on June 11 after allegedly participating in the public service strike .","['The TAC and a group of Khayelitsha residents , some of them HIV-positive , are seeking the reinstatement of <ARG1>the workers fired on June 11</ARG1> after allegedly <ARG0>participating in the public service strike</ARG0> .']",1
cnc,train_03_267,1153,0,cnc_train_03_267_1153_0,"Not only were the 41 illegally taking part in the strike , as they were essential service workers , but they were also preventing fellow employees from working , by threatening and physically attacking them .",[],0
cnc,train_03_268,3152,0,cnc_train_03_268_3152_0,They were also preventing the public from entering the premises of health facilities .,[],0
cnc,train_03_269,3365,0,cnc_train_03_269_3365_0,Andhra Bifurcation : Mixed Response for Seemandhra Bandh 07th December 2013 03:28 PM The two-day bandh call given by the pro-United Andhra Pradesh groups against the Cabinet 's nod for draft bill for bifurcation of the state has evoked a mixed response in the coastal Andhra and Rayalaseema regions on the second day today .,"[""Andhra Bifurcation : Mixed Response for Seemandhra Bandh 07th December 2013 03:28 PM <ARG1>The two-day bandh call given by the pro-United Andhra Pradesh groups</ARG1> <ARG0>against the Cabinet 's nod for draft bill for bifurcation of the state</ARG0> has evoked a mixed response in the coastal Andhra and Rayalaseema regions on the second day today ."", ""Andhra Bifurcation : Mixed Response for Seemandhra Bandh 07th December 2013 03:28 PM <ARG0>The two-day bandh call given by the pro-United Andhra Pradesh groups against the Cabinet 's nod for draft bill for bifurcation of the state</ARG0> <SIG0>has evoked</SIG0> <ARG1>a mixed response in the coastal Andhra and Rayalaseema regions on the second day today</ARG1> .""]",2
cnc,train_03_27,1669,0,cnc_train_03_27_1669_0,The battle between security forces and militants in the forests in Mendhar area of Poonch erupted last Thursday .,[],0
