index,text,label
cnc_train_03_277_0_0,"LeT militant held for beheading Congress leader 21st May 2011 12:04 PM JAMMU : A Lashkar-e-Taiba ( LeT ) terrorist has been arrested for the murder of Congress leader Abdul Gani Rather last week , police said Saturday .",1
cnc_train_03_278_0_0,The Congress leader was kidnapped and beheaded by Lashkar terrorists on the night of May 16 .,0
cnc_train_03_281_0_0,"R. Subathra Devi , sub judge , presided over the human chain near the Government Arts College for Women .",0
cnc_train_03_282_0_0,"Professors , students of the college , NGO volunteers , Government employees and women from all walks of life participated in the programme .",0
cnc_train_03_283_0_0,The participants carried placards with messages on violence against women .,0
cnc_train_03_284_0_0,"Earlier , the Social Welfare Organisation for Rural Development ( SWORD ) , an NGO based in Krishnagiri , staged street corner plays on violence against women and also evils of child marriages in about 20 villages in the district , said Mr. V.S.S. Jalaludeen , Secretary .",0
cnc_train_03_285_0_0,State Convener of ‘ Campaign against Negligence of Girl Child ’ M. Shankar was the special invitee for the programme .,0
cnc_train_03_286_0_0,"' This not only smacks of arrogance but also of some element of frustration . "" Sonia Gandhi at an election rally in Karnataka 's Bidar Wednesday had described Advani a "" slave of the Rashtriya Swayamsevak Sangh ( RSS ) "" .",0
cnc_train_03_287_0_0,""" The attack by the Maoists today is a pointer to the real situation of internal security , "" Jaitley said , and added that the Congress government had failed to address the social and economic concerns of the Maoists .",0
cnc_train_03_290_0_0,"Dr Joshi said , “ The protest was to make the government realise the hazards of allowing stone crushers to function in an agriculturally rich area .",1
cnc_train_03_291_0_0,The incident triggered outrage across the country and was condemned as despicable and shameful stirring memories of a similar attack last December in New Delhi that sparked nationwide protests .,1
cnc_train_03_296_0_0,They blocked the Gulbarga - Aland Road from 11 a.m. to 6.30 p.m. causing inconvenience to the public .,1
cnc_train_03_297_0_0,Mr. Patil and others insisted that Deputy Commissioner Pankaj Kumar Pandey arrive at the scene of protest to receive the memorandum from them .,1
cnc_train_03_298_0_0,"The strike by casual workers at mail processing centres in some parts of Gauteng has ended , the SA Post Office ( SAPO ) said on Friday .",0
cnc_train_03_299_0_0,"`` Mail that had already been on the service pipeline is now delayed by 48 hours , but the speedy resolution of the strike more than compensates for this service backlog . ''",0
cnc_train_03_300_0_0,"On Monday , casual workers in certain areas in Gauteng went on strike .",0
cnc_train_03_301_0_0,"`` This was part of their lobbying campaign to be appointed into permanent part-time positions , '' SAPO said at the time .",0
cnc_train_03_302_0_0,Retail outlets had not been affected by the strike .,0
cnc_train_03_303_0_0,"He enrolled at UNISA after his expulsion from the University of the North ( Turfloop ) for political activism , which arose from the organisation of the pro-Frelimo rallies in 1974 under the banner of the then South African Students Organisation ( SASO ) .",0
cnc_train_03_305_0_0,"They have failed the African National Congress and they shame us as the alliance , '' he told members of the SA Municipal Workers' Union ( Samwu ) at a protest march in Durban .",0
cnc_train_03_306_0_0,"Marchers carried placards reading : `` We demand decent salary with omnibus '' , and `` We demand stability at the metro police . ''",0
cnc_train_03_307_0_0,They reacted angrily when mayor James Nxumalo was not available to accept their memorandum .,1
cnc_train_03_308_0_0,It was accepted instead by his adviser Joe Nene .,0
cnc_train_03_310_0_0,"TRS men attack Renuka 's office 02nd December 2009 10:54 AM HYDERABAD : Telangana Rashtra Samiti ( TRS ) activists Wednesday set ablaze Congress party leader and former union minister Renuka Chowdhry 's office in Khammam town , about 200 km from here .",0
cnc_train_03_311_0_0,"The door and windows of the office were damaged when TRS workers torched the office after throwing petrol on it , police said .",1
cnc_train_03_312_0_0,A group of TRS workers fled after setting the office on fire .,0
cnc_train_03_314_0_0,Tension gripped Khammam as KCR continued his ' fast unto death ' in a government-run hospital in Khammam demanding a separate Telangana .,1
cnc_train_03_315_0_0,"KCR , who was arrested Sunday and sent to judicial custody for 14 days ahead of his ' fast unto death ' , launched the hunger strike in Khammam sub-jail .",1
cnc_train_03_317_0_0,"When the chief minister was about to inaugurate the mela in the afternoon , some candidates made a dash towards the dais , shouting : “ CM down , down ’ ’ and “ Government down , down ’ ’ .",0
cnc_train_03_318_0_0,"It was just a handful of aspirants who raised slogans but the police chased us out of the stadium beating us mercilessly , ’ ’ complained J Srinivas , an unemployed youth who attended the mela .",0
cnc_train_03_322_0_0,And the students seem to be in no mood to skip them citing the agitation as they have realised that they are crucial to complete the course .,0
cnc_train_03_323_0_0,"“ Our students are smart enough to understand that exams are crucial and they ca n't boycott them every time , ” says B. Laxmaiah , OSD to Vice-Chancellor and who has dealt with students carefully at the peak of agitation as Dean of Students ' Welfare .",0
cnc_train_03_324_0_0,"But with the agitation in full swing and disturbances on the campus , they were further postponed .",1
cnc_train_04_0_0_0,"Eventually , students of the campus and constituent colleges boycotted the exams while affiliated college students wrote the exams but in lesser numbers .",0
cnc_train_04_1_0_0,"The poor response could be gauged from the fact that out of 21,773 candidates only 3,391 appeared and the boycott was total in campus colleges .",0
cnc_train_04_4_0_0,"“ In fact , a majority of the students were in favour of keeping the agitation and exams on different platforms .",0
cnc_train_04_5_0_0,"But the surcharged emotions after the release of Srikrishna Committee report made us to boycott exams , ” a student leader agreed .",1
cnc_train_04_6_0_0,Students declare that they cannot continue agitation as they have to concentrate on exams,1
cnc_train_04_7_0_0,"Students clash with police in Osmania university - Indian Express Agencies , Agencies : Hyderabad , Mon Feb 15 2010 , 14:34 hrs Over 10 security personnel and few media persons were injured on Monday in a fresh clash between students and security men in Osmania University in Hyderabad , the nerve-centre of separate Telangana agitation .",0
cnc_train_04_8_0_0,"Students in large numbers gathered in the campus today and hurled stones at the security personnel , including state police and personnel of Central paramilitary force , DCP ( East Zone ) Mahesh Chandra Ladda said .",0
cnc_train_04_9_0_0,"The stone pelting resulted in injuries to about 12 security personnel , he said .",1
cnc_train_04_10_0_0,"No student suffered injuries in the incident , Ladda said .",0
cnc_train_04_12_0_0,"Security personnel launched a lathicharge , fired rubber bullets and tear gas shells when students , defying prohibitory orders , pelted stones at them and tried to take out a procession in support of JAC legislators who resigned yesterday over the terms of reference of the Srikrishna Committee .",0
cnc_train_04_14_0_0,The employees first protested within the factory premises alleging delayed response of the management in shifting one of the workers to the hospital for treatment after he had tried to commit suicide .,1
cnc_train_04_15_0_0,The agitating workers alleged that the worker — identified as Sunil — had not been paid salary for the last three months .,0
cnc_train_04_16_0_0,"Even as the workers were agitating , another employee doused himself with kerosene and attempted self-immolation .",0
cnc_train_04_17_0_0,"However , his attempt was foiled by another worker and the police present on the spot .",0
cnc_train_04_18_0_0,"As the workers intensified their strike , traffic began to build on either side of the road .",1
cnc_train_04_19_0_0,"Following this , the police appealed to the agitators to withdraw the strike .",0
cnc_train_04_20_0_0,"The workers lifted the road blockade , but continued with their agitation near the factory premises .",0
cnc_train_04_21_0_0,The unit is stuttering since the last few months and the workers had launched an agitation to draw the attention of the government to their predicament and this stir had lasted a few months .,1
cnc_train_04_22_0_0,Most of the men were said to be on the run following a crackdown by the police after the violence of October 14 .,1
cnc_train_04_25_0_0,"Thousands of party supporters and several top leaders marching through Rajabazar , Sealdha , Moulali , Entally , Parkcircus and Ballygunj Phari .",0
cnc_train_04_26_0_0,"While Mamata Banerjee participated in her padayatra , her arch political rival and West Bengal Chief Minister Buddhadeb Bhattacharjee confined himself with an interactive session with the students on a college campus in Garia , Southern part of the city to get their support .",0
