index,text,label
706,"A spokesman for the Stamford , Conn.based company said operations had a loss of $ 5.5 million for the quarter ;",0
707,"in addition , the loss was magnified by nonrecurring charges totaling $ 23.5 million and $ 8.2 million in asset-valuation adjustments that he described as "" unusual . """,0
708,Hadson Corp. said it expects to report a third-quarter net loss of $ 17 million to $ 19 million because of special reserves and continued low natural-gas prices .,1
709,Hadson Corp. said it expects to report a third-quarter net loss of $ 17 million to $ 19 million because of special reserves and continued low natural-gas prices .,1
710,"The Oklahoma City energy and defense concern said it will record a $ 7.5 million reserve for its defense group , including a $ 4.7 million charge related to problems under a fixed-price development contract and $ 2.8 million in overhead costs that wo n't be reimbursed .",1
711,The company also cited interest costs and amortization of goodwill as factors in the loss .,1
712,The company said that because of softening sales it is n't in compliance with requirements that it maintain $ 3 million in working capital .,1
713,"RMS International Inc., Hasbrouk Heights , N.J., facing a cash-flow squeeze , said it is seeking other financing sources and waivers from debenture holders .",0
714,"RMS said it had a loss of $ 158,666 , or 10 cents a share , in the third quarter , compared with a year-earlier loss of $ 26,956 , or two cents a share .",0
715,Sales rose to $ 3 million from $ 2.9 million .,0
716,"For the nine months , the company reported a net loss of $ 608,413 , or 39 cents a share , compared with year-earlier net income of $ 967,809 , or 62 cents a share .",0
717,The plan was filed jointly with unsecured creditors in federal bankruptcy court in New York and must be approved by the court .,1
718,"Coleco Industries Inc., a once high-flying toy maker whose stock peaked at $ 65 a share in the early 1980s , filed a Chapter 11 reorganization plan that provides just 1.125 cents a share for common stockholders .",0
719,"Under the plan , unsecured creditors , who are owed about $ 430 million , would receive about $ 92 million , or 21 cents for each dollar they are owed .",0
720,"In addition , they will receive stock in the reorganized company , which will be named Ranger Industries Inc.",0
721,"After these payments , about $ 225,000 will be available for the 20 million common shares outstanding .",0
722,"The Avon , Conn . , company 's stock hit a high in 1983 after it unveiled its Adam home computer , but the product was plagued with glitches and the company 's fortunes plunged .",0
723,"But Coleco bounced back with the introduction of the Cabbage Patch dolls , whose sales hit $ 600 million in 1985 .",0
724,"But as the craze died , Coleco failed to come up with another winner and filed for bankruptcy-law protection in July 1988 .",0
725,She said the move would result in a after-tax charge of less than $ 4 million to be spread over the next three quarters .,1
726,"Earnings at Xerox 's financial-services operations actually rose slightly , but that was largely because capital gains at Crum amp Forster offset Hurricane Hugo payments and the reserves set up to cover future payments .",1
727,"Property / casualty insurance has been a tough business in recent quarters , as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake have resulted in huge payments .",1
728,"Property / casualty insurance has been a tough business in recent quarters , as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake have resulted in huge payments .",1
729,"Xerox Corp. has told employees in its Crum amp Forster personal insurance operations that it is laying off about 300 people , or 25 % of the staff .",0
730,A spokeswoman for Crum amp Forster said employees were told early this week that numerous staff functions for the personal insurance lines were going to be centralized as a cost-cutting move .,0
731,"Upjohn Co. said it will offer an early retirement package to as many as 1,100 employees in a cost-cutting move expected to result in a fourth-quarter charge .",1
732,"But the pharmaceutical company said it "" anticipates the long-term savings resulting from the plan 's implementation will more than offset short-term costs . """,1
733,"But some analysts questioned how much of an impact the retirement package will have , because few jobs will end up being eliminated .",1
734,"Upjohn further estimated that about 50 % of the employees who leave for early retirement may be replaced . As a result , Upjohn will likely trim only about 275 to 350 of its more than 21,000 jobs world-wide .",1
735,"In addition , Upjohn is offering a one-time retirement bonus equal to six months of base pay .",0
